source_row,country,stream_id,period_start,period_end,reason,source_provisional
2524,UKR,,2026-03-09,2026-03-15,excluded_non_sentinel,True
2525,UKR,f2db5a970558fea2477e,2026-03-09,2026-03-15,eligible,True
2526,UKR,,2026-03-16,2026-03-22,excluded_non_sentinel,True
2527,UKR,f2db5a970558fea2477e,2026-03-16,2026-03-22,eligible,True
2528,UKR,,2026-03-23,2026-03-29,excluded_non_sentinel,True
2529,UKR,f2db5a970558fea2477e,2026-03-23,2026-03-29,eligible,True
2530,UKR,,2026-03-30,2026-04-05,excluded_non_sentinel,True
2531,UKR,f2db5a970558fea2477e,2026-03-30,2026-04-05,eligible,True
2532,UKR,,2026-04-06,2026-04-12,excluded_non_sentinel,True
2533,UKR,f2db5a970558fea2477e,2026-04-06,2026-04-12,eligible,True
2534,UKR,,2026-04-13,2026-04-19,excluded_non_sentinel,True
2535,UKR,f2db5a970558fea2477e,2026-04-13,2026-04-19,eligible,True
2536,UKR,,2026-04-20,2026-04-26,excluded_non_sentinel,True
2537,UKR,f2db5a970558fea2477e,2026-04-20,2026-04-26,eligible,True
2538,UKR,,2026-04-27,2026-05-03,excluded_non_sentinel,True
2539,UKR,f2db5a970558fea2477e,2026-04-27,2026-05-03,eligible,True
2540,UKR,,2026-05-04,2026-05-10,excluded_non_sentinel,True
2541,UKR,f2db5a970558fea2477e,2026-05-04,2026-05-10,eligible,True
2542,UKR,,2026-05-18,2026-05-24,excluded_non_sentinel,True
2543,UKR,f2db5a970558fea2477e,2026-05-18,2026-05-24,low_testing,True
2544,UKR,,2026-05-25,2026-05-31,excluded_non_sentinel,True
2545,UKR,f2db5a970558fea2477e,2026-05-25,2026-05-31,low_testing,True
2546,UKR,,2026-06-01,2026-06-07,excluded_non_sentinel,True
2547,UKR,f2db5a970558fea2477e,2026-06-01,2026-06-07,low_testing,True
2548,UKR,,2026-06-08,2026-06-14,excluded_non_sentinel,True
2549,UKR,f2db5a970558fea2477e,2026-06-08,2026-06-14,low_testing,True
2550,UKR,,2026-06-15,2026-06-21,excluded_non_sentinel,True
2551,UKR,f2db5a970558fea2477e,2026-06-15,2026-06-21,low_testing,True
2552,UKR,,2026-06-22,2026-06-28,excluded_non_sentinel,True
2553,UKR,f2db5a970558fea2477e,2026-06-22,2026-06-28,low_testing,True
2554,UKR,,2026-06-29,2026-07-05,excluded_non_sentinel,True
2555,UKR,f2db5a970558fea2477e,2026-06-29,2026-07-05,low_testing,True
2556,UKR,,2026-07-06,2026-07-12,excluded_non_sentinel,True
2557,UKR,f2db5a970558fea2477e,2026-07-06,2026-07-12,low_testing,True
2558,UKR,,2026-07-13,2026-07-19,excluded_non_sentinel,True
2559,UKR,f2db5a970558fea2477e,2026-07-13,2026-07-19,low_testing,True
2560,UKR,,2026-07-20,2026-07-26,excluded_non_sentinel,True
2561,UKR,f2db5a970558fea2477e,2026-07-20,2026-07-26,low_testing,True
2562,UKR,,2026-07-27,2026-08-02,excluded_non_sentinel,True
2563,UKR,f2db5a970558fea2477e,2026-07-27,2026-08-02,low_testing,True
2564,UKR,,2026-08-03,2026-08-09,excluded_non_sentinel,True
2565,UKR,f2db5a970558fea2477e,2026-08-03,2026-08-09,low_testing,True
2566,UKR,,2026-08-10,2026-08-16,excluded_non_sentinel,True
2567,UKR,f2db5a970558fea2477e,2026-08-10,2026-08-16,low_testing,True
2568,UKR,,2026-08-17,2026-08-23,excluded_non_sentinel,True
2569,UKR,f2db5a970558fea2477e,2026-08-17,2026-08-23,low_testing,True
2570,YEM,,2019-01-14,2019-01-20,excluded_non_sentinel,True
2571,YEM,,2019-01-21,2019-01-27,excluded_non_sentinel,True
2572,YEM,,2019-01-28,2019-02-03,excluded_non_sentinel,True
2573,YEM,,2019-02-04,2019-02-10,excluded_non_sentinel,True
2574,YEM,,2019-02-11,2019-02-17,excluded_non_sentinel,True
2575,YEM,,2019-02-18,2019-02-24,excluded_non_sentinel,True
2576,YEM,,2019-02-25,2019-03-03,excluded_non_sentinel,True
2577,YEM,,2019-03-11,2019-03-17,excluded_non_sentinel,True
2578,YEM,,2019-11-18,2019-11-24,excluded_non_sentinel,True
2579,YEM,,2019-11-25,2019-12-01,excluded_non_sentinel,True
2580,YEM,,2019-12-02,2019-12-08,excluded_non_sentinel,True
2581,YEM,,2019-12-09,2019-12-15,excluded_non_sentinel,True
2582,YEM,,2019-12-16,2019-12-22,excluded_non_sentinel,True
2583,YEM,,2019-12-30,2020-01-05,excluded_non_sentinel,True
2584,YEM,,2020-01-06,2020-01-12,excluded_non_sentinel,True
2585,YEM,,2020-01-13,2020-01-19,excluded_non_sentinel,True
2586,YEM,,2020-01-20,2020-01-26,excluded_non_sentinel,True
2587,YEM,,2020-03-16,2020-03-22,excluded_non_sentinel,True
2588,YEM,,2020-03-30,2020-04-05,excluded_non_sentinel,True
2589,YEM,,2020-04-06,2020-04-12,excluded_non_sentinel,True
2590,YEM,,2020-04-13,2020-04-19,excluded_non_sentinel,True
2591,YEM,96269d5ec187fe58577b,2024-11-18,2024-11-24,low_testing,True
2592,YEM,96269d5ec187fe58577b,2025-04-14,2025-04-20,low_testing,True
2593,YEM,96269d5ec187fe58577b,2025-04-21,2025-04-27,low_testing,True
2594,YEM,96269d5ec187fe58577b,2025-04-28,2025-05-04,low_testing,True
2595,YEM,96269d5ec187fe58577b,2025-05-12,2025-05-18,low_testing,True
2596,YEM,96269d5ec187fe58577b,2025-05-26,2025-06-01,low_testing,True
2597,YEM,96269d5ec187fe58577b,2025-06-02,2025-06-08,low_testing,True
2598,YEM,96269d5ec187fe58577b,2025-06-09,2025-06-15,low_testing,True
2599,YEM,96269d5ec187fe58577b,2025-06-16,2025-06-22,low_testing,True
2600,YEM,96269d5ec187fe58577b,2025-06-23,2025-06-29,low_testing,True
2601,YEM,96269d5ec187fe58577b,2025-06-30,2025-07-06,low_testing,True
2602,YEM,96269d5ec187fe58577b,2025-07-07,2025-07-13,low_testing,True
2603,YEM,96269d5ec187fe58577b,2025-07-14,2025-07-20,low_testing,True
2604,YEM,96269d5ec187fe58577b,2025-07-21,2025-07-27,low_testing,True
2605,YEM,96269d5ec187fe58577b,2025-07-28,2025-08-03,low_testing,True
2606,YEM,96269d5ec187fe58577b,2025-09-01,2025-09-07,low_testing,True
2607,YEM,96269d5ec187fe58577b,2025-09-22,2025-09-28,low_testing,True
2608,YEM,96269d5ec187fe58577b,2025-10-20,2025-10-26,low_testing,True
2609,YEM,96269d5ec187fe58577b,2025-10-27,2025-11-02,low_testing,True
2610,YEM,96269d5ec187fe58577b,2025-11-03,2025-11-09,low_testing,True
2611,YEM,96269d5ec187fe58577b,2025-11-24,2025-11-30,low_testing,True
2612,YEM,96269d5ec187fe58577b,2025-12-01,2025-12-07,low_testing,True
2613,YEM,96269d5ec187fe58577b,2025-12-15,2025-12-21,low_testing,True
2614,YEM,96269d5ec187fe58577b,2025-12-22,2025-12-28,low_testing,True
2615,YEM,96269d5ec187fe58577b,2025-12-29,2026-01-04,low_testing,True
2616,YEM,96269d5ec187fe58577b,2026-01-05,2026-01-11,low_testing,True
2617,YEM,96269d5ec187fe58577b,2026-01-12,2026-01-18,low_testing,True
2618,YEM,96269d5ec187fe58577b,2026-01-26,2026-02-01,low_testing,True
2619,YEM,96269d5ec187fe58577b,2026-02-09,2026-02-15,low_testing,True
2620,YEM,96269d5ec187fe58577b,2026-02-16,2026-02-22,eligible,True
2621,YEM,96269d5ec187fe58577b,2026-03-16,2026-03-22,low_testing,True
2622,YEM,96269d5ec187fe58577b,2026-04-20,2026-04-26,low_testing,True
2623,YEM,96269d5ec187fe58577b,2026-06-15,2026-06-21,low_testing,True
