country,period_start,period_end,metric,value,unit,numerator,denominator,frequency,source_id,source_version,source_url,published_at,fetched_at,provisional,dimensions,quality_note
ETH,2000-01-01,2000-12-31,asylum_seekers_origin_stock,14551.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2021-01-01,2021-12-31,asylum_seekers_origin_stock,8873.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2021-01-01,2021-12-31,refugees_origin_stock,6061.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2021-01-01,2021-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2022-01-01,2022-12-31,asylum_seekers_origin_stock,10289.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2022-01-01,2022-12-31,refugees_origin_stock,6794.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2022-01-01,2022-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2023-01-01,2023-12-31,asylum_seekers_origin_stock,9793.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2023-01-01,2023-12-31,refugees_origin_stock,7392.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2023-01-01,2023-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2024-01-01,2024-12-31,asylum_seekers_origin_stock,12125.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2024-01-01,2024-12-31,refugees_origin_stock,9534.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2024-01-01,2024-12-31,returned_refugees_flow,7.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2025-01-01,2025-12-31,asylum_seekers_origin_stock,8798.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2025-01-01,2025-12-31,refugees_origin_stock,9568.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2025-01-01,2025-12-31,returned_refugees_flow,5.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000-01-01,2000-12-31,asylum_seekers_origin_stock,538.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000-01-01,2000-12-31,refugees_origin_stock,110641.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000-01-01,2000-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001-01-01,2001-12-31,asylum_seekers_origin_stock,889.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001-01-01,2001-12-31,refugees_origin_stock,349158.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001-01-01,2001-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002-01-01,2002-12-31,asylum_seekers_origin_stock,999.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002-01-01,2002-12-31,refugees_origin_stock,428775.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002-01-01,2002-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003-01-01,2003-12-31,asylum_seekers_origin_stock,1074.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003-01-01,2003-12-31,refugees_origin_stock,350562.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003-01-01,2003-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004-01-01,2004-12-31,asylum_seekers_origin_stock,1024.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004-01-01,2004-12-31,refugees_origin_stock,349827.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004-01-01,2004-12-31,returned_refugees_flow,32.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005-01-01,2005-12-31,asylum_seekers_origin_stock,1053.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005-01-01,2005-12-31,refugees_origin_stock,349663.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005-01-01,2005-12-31,returned_refugees_flow,5.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006-01-01,2006-12-31,asylum_seekers_origin_stock,1386.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006-01-01,2006-12-31,refugees_origin_stock,334127.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006-01-01,2006-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007-01-01,2007-12-31,asylum_seekers_origin_stock,2416.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007-01-01,2007-12-31,refugees_origin_stock,341231.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007-01-01,2007-12-31,returned_refugees_flow,23.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008-01-01,2008-12-31,asylum_seekers_origin_stock,2648.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008-01-01,2008-12-31,refugees_origin_stock,340004.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008-01-01,2008-12-31,returned_refugees_flow,5.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009-01-01,2009-12-31,asylum_seekers_origin_stock,2488.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009-01-01,2009-12-31,refugees_origin_stock,95185.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009-01-01,2009-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010-01-01,2010-12-31,asylum_seekers_origin_stock,3194.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010-01-01,2010-12-31,refugees_origin_stock,93312.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010-01-01,2010-12-31,returned_refugees_flow,13.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011-01-01,2011-12-31,asylum_seekers_origin_stock,1760.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011-01-01,2011-12-31,refugees_origin_stock,94141.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011-01-01,2011-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012-01-01,2012-12-31,asylum_seekers_origin_stock,2423.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012-01-01,2012-12-31,refugees_origin_stock,94916.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012-01-01,2012-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013-01-01,2013-12-31,asylum_seekers_origin_stock,3336.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013-01-01,2013-12-31,refugees_origin_stock,96035.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013-01-01,2013-12-31,returned_refugees_flow,5.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014-01-01,2014-12-31,asylum_seekers_origin_stock,3636.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014-01-01,2014-12-31,refugees_origin_stock,97207.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014-01-01,2014-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015-01-01,2015-12-31,asylum_seekers_origin_stock,4315.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015-01-01,2015-12-31,refugees_origin_stock,98013.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015-01-01,2015-12-31,returned_refugees_flow,12.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016-01-01,2016-12-31,asylum_seekers_origin_stock,5980.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016-01-01,2016-12-31,refugees_origin_stock,97794.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016-01-01,2016-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017-01-01,2017-12-31,asylum_seekers_origin_stock,8859.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017-01-01,2017-12-31,refugees_origin_stock,99630.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017-01-01,2017-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018-01-01,2018-12-31,asylum_seekers_origin_stock,13461.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018-01-01,2018-12-31,refugees_origin_stock,100728.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018-01-01,2018-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019-01-01,2019-12-31,asylum_seekers_origin_stock,11537.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019-01-01,2019-12-31,refugees_origin_stock,96253.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019-01-01,2019-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020-01-01,2020-12-31,asylum_seekers_origin_stock,12456.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020-01-01,2020-12-31,refugees_origin_stock,100153.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020-01-01,2020-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021-01-01,2021-12-31,asylum_seekers_origin_stock,9645.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021-01-01,2021-12-31,refugees_origin_stock,103581.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021-01-01,2021-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022-01-01,2022-12-31,asylum_seekers_origin_stock,11295.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022-01-01,2022-12-31,refugees_origin_stock,104307.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022-01-01,2022-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023-01-01,2023-12-31,asylum_seekers_origin_stock,12387.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023-01-01,2023-12-31,refugees_origin_stock,41077.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023-01-01,2023-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024-01-01,2024-12-31,asylum_seekers_origin_stock,15720.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024-01-01,2024-12-31,refugees_origin_stock,43712.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024-01-01,2024-12-31,returned_refugees_flow,0.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025-01-01,2025-12-31,asylum_seekers_origin_stock,16726.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025-01-01,2025-12-31,refugees_origin_stock,48323.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025-01-01,2025-12-31,returned_refugees_flow,24.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000-01-01,2000-12-31,asylum_seekers_origin_stock,19094.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000-01-01,2000-12-31,refugees_origin_stock,494351.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000-01-01,2000-12-31,returned_refugees_flow,261.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001-01-01,2001-12-31,asylum_seekers_origin_stock,19824.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001-01-01,2001-12-31,refugees_origin_stock,489931.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001-01-01,2001-12-31,returned_refugees_flow,5178.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002-01-01,2002-12-31,asylum_seekers_origin_stock,13999.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002-01-01,2002-12-31,refugees_origin_stock,508863.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002-01-01,2002-12-31,returned_refugees_flow,385.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003-01-01,2003-12-31,asylum_seekers_origin_stock,6675.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003-01-01,2003-12-31,refugees_origin_stock,606230.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003-01-01,2003-12-31,returned_refugees_flow,124.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004-01-01,2004-12-31,asylum_seekers_origin_stock,11950.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004-01-01,2004-12-31,refugees_origin_stock,730631.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004-01-01,2004-12-31,returned_refugees_flow,287.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2005-01-01,2005-12-31,asylum_seekers_origin_stock,13461.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2005-01-01,2005-12-31,refugees_origin_stock,693621.0,people,,,annual,unhcr,live annual,https://api.unhcr.org/population/v1/population/,,2026-09-05T21:33:52.586131+00:00,False,{},Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
