country,year,metric,value,unit,n_observations,geographic_scope,population_denominator_compatible,quality_note
LBN,2025,conflict_nonstate_deaths,0.0,deaths,1,UCDP source-country territory,True,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
LBN,2025,conflict_total_deaths,347.0,deaths,1,UCDP source-country territory,True,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
LBN,2025,conflict_total_deaths_per_100k,5.9322110684117275,deaths per 100000 people,1,source country definitions; political borders may differ,,UCDP best estimate / same-country same-year WDI population; territory definitions require care.
LBN,2025,influenza_sentinel_positivity,0.2306327616794796,positive_fraction,28,reported sentinel surveillance sites,,"Specimen-weighted sentinel positivity, >=26 reported ISO weeks; not population prevalence."
LBN,2025,population,5849421.0,people,1,source country definition,True,
LBN,2025,refugees_origin_stock,9568.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
LBN,2025,refugees_origin_stock_change,34.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
LBN,2025,religious_freedom,1.316,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
LBN,2025,returned_refugees_flow,5.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000,asylum_seekers_origin_stock,538.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000,population,2922153.0,people,1,source country definition,True,
PSE,2000,refugees_origin_stock,110641.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2000,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001,asylum_seekers_origin_stock,889.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001,population,2997784.0,people,1,source country definition,True,
PSE,2001,refugees_origin_stock,349158.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2001,refugees_origin_stock_change,238517.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2001,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002,asylum_seekers_origin_stock,999.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002,population,3075373.0,people,1,source country definition,True,
PSE,2002,refugees_origin_stock,428775.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2002,refugees_origin_stock_change,79617.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2002,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003,asylum_seekers_origin_stock,1074.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003,population,3154969.0,people,1,source country definition,True,
PSE,2003,refugees_origin_stock,350562.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2003,refugees_origin_stock_change,-78213.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2003,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004,asylum_seekers_origin_stock,1024.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004,population,3236626.0,people,1,source country definition,True,
PSE,2004,refugees_origin_stock,349827.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2004,refugees_origin_stock_change,-735.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2004,returned_refugees_flow,32.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005,asylum_seekers_origin_stock,1053.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005,population,3320396.0,people,1,source country definition,True,
PSE,2005,refugees_origin_stock,349663.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2005,refugees_origin_stock_change,-164.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2005,returned_refugees_flow,5.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006,asylum_seekers_origin_stock,1386.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006,population,3406334.0,people,1,source country definition,True,
PSE,2006,refugees_origin_stock,334127.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2006,refugees_origin_stock_change,-15536.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2006,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007,asylum_seekers_origin_stock,2416.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007,population,3494496.0,people,1,source country definition,True,
PSE,2007,refugees_origin_stock,341231.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2007,refugees_origin_stock_change,7104.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2007,returned_refugees_flow,23.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008,asylum_seekers_origin_stock,2648.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008,population,3591977.0,people,1,source country definition,True,
PSE,2008,refugees_origin_stock,340004.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2008,refugees_origin_stock_change,-1227.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2008,returned_refugees_flow,5.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009,asylum_seekers_origin_stock,2488.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009,population,3689099.0,people,1,source country definition,True,
PSE,2009,refugees_origin_stock,95185.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2009,refugees_origin_stock_change,-244819.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2009,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010,asylum_seekers_origin_stock,3194.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010,population,3786161.0,people,1,source country definition,True,
PSE,2010,refugees_origin_stock,93312.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2010,refugees_origin_stock_change,-1873.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2010,returned_refugees_flow,13.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011,asylum_seekers_origin_stock,1760.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011,population,3882986.0,people,1,source country definition,True,
PSE,2011,refugees_origin_stock,94141.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2011,refugees_origin_stock_change,829.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2011,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012,asylum_seekers_origin_stock,2423.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012,population,3979998.0,people,1,source country definition,True,
PSE,2012,refugees_origin_stock,94916.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2012,refugees_origin_stock_change,775.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2012,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013,asylum_seekers_origin_stock,3336.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013,population,4076708.0,people,1,source country definition,True,
PSE,2013,refugees_origin_stock,96035.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2013,refugees_origin_stock_change,1119.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2013,returned_refugees_flow,5.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014,asylum_seekers_origin_stock,3636.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014,population,4173398.0,people,1,source country definition,True,
PSE,2014,refugees_origin_stock,97207.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2014,refugees_origin_stock_change,1172.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2014,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015,asylum_seekers_origin_stock,4315.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015,population,4270092.0,people,1,source country definition,True,
PSE,2015,refugees_origin_stock,98013.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2015,refugees_origin_stock_change,806.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2015,returned_refugees_flow,12.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016,asylum_seekers_origin_stock,5980.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016,population,4367088.0,people,1,source country definition,True,
PSE,2016,refugees_origin_stock,97794.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2016,refugees_origin_stock_change,-219.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2016,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017,asylum_seekers_origin_stock,8859.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017,population,4454805.0,people,1,source country definition,True,
PSE,2017,refugees_origin_stock,99630.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2017,refugees_origin_stock_change,1836.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2017,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018,asylum_seekers_origin_stock,13461.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018,influenza_sentinel_positivity,0.26350941105039466,positive_fraction,26,reported sentinel surveillance sites,,"Specimen-weighted sentinel positivity, >=26 reported ISO weeks; not population prevalence."
PSE,2018,population,4569087.0,people,1,source country definition,True,
PSE,2018,refugees_origin_stock,100728.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2018,refugees_origin_stock_change,1098.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2018,retail_staple_price_yoy_pct,1.241405862819802,percent year-on-year,12,fixed observed market basket within country,,"Matched-series median price changes; fixed 2015–19 basket membership, >=70% series and >=9 months; not CPI."
PSE,2018,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019,asylum_seekers_origin_stock,11537.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019,population,4685306.0,people,1,source country definition,True,
PSE,2019,refugees_origin_stock,96253.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2019,refugees_origin_stock_change,-4475.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2019,retail_staple_price_yoy_pct,4.389477847121673,percent year-on-year,12,fixed observed market basket within country,,"Matched-series median price changes; fixed 2015–19 basket membership, >=70% series and >=9 months; not CPI."
PSE,2019,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020,asylum_seekers_origin_stock,12456.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020,population,4803269.0,people,1,source country definition,True,
PSE,2020,refugees_origin_stock,100153.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2020,refugees_origin_stock_change,3900.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2020,retail_staple_price_yoy_pct,-1.015188361170731,percent year-on-year,12,fixed observed market basket within country,,"Matched-series median price changes; fixed 2015–19 basket membership, >=70% series and >=9 months; not CPI."
PSE,2020,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021,asylum_seekers_origin_stock,9645.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021,population,4922749.0,people,1,source country definition,True,
PSE,2021,refugees_origin_stock,103581.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2021,refugees_origin_stock_change,3428.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2021,retail_staple_price_yoy_pct,1.7331993990334165,percent year-on-year,12,fixed observed market basket within country,,"Matched-series median price changes; fixed 2015–19 basket membership, >=70% series and >=9 months; not CPI."
PSE,2021,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022,asylum_seekers_origin_stock,11295.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022,population,5043612.0,people,1,source country definition,True,
PSE,2022,refugees_origin_stock,104307.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2022,refugees_origin_stock_change,726.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2022,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023,asylum_seekers_origin_stock,12387.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023,population,5165775.0,people,1,source country definition,True,
PSE,2023,refugees_origin_stock,41077.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2023,refugees_origin_stock_change,-63230.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2023,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024,asylum_seekers_origin_stock,15720.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024,population,5289152.0,people,1,source country definition,True,
PSE,2024,refugees_origin_stock,43712.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2024,refugees_origin_stock_change,2635.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2024,returned_refugees_flow,0.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025,asylum_seekers_origin_stock,16726.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025,population,5413596.0,people,1,source country definition,True,
PSE,2025,refugees_origin_stock,48323.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
PSE,2025,refugees_origin_stock_change,4611.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
PSE,2025,returned_refugees_flow,24.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000,asylum_seekers_origin_stock,19094.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000,conflict_battle_deaths,2841.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2000,conflict_civilian_targeting_deaths,295.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2000,conflict_nonstate_deaths,401.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2000,conflict_total_deaths,3537.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2000,population,27816745.0,people,1,source country definition,True,
SDN,2000,refugees_origin_stock,494351.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2000,religious_freedom,-1.633,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2000,returned_refugees_flow,261.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001,asylum_seekers_origin_stock,19824.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001,conflict_battle_deaths,3457.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2001,conflict_civilian_targeting_deaths,192.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2001,conflict_nonstate_deaths,70.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2001,conflict_total_deaths,3719.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2001,population,28516770.0,people,1,source country definition,True,
SDN,2001,refugees_origin_stock,489931.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2001,refugees_origin_stock_change,-4420.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
SDN,2001,religious_freedom,-1.793,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2001,returned_refugees_flow,5178.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002,asylum_seekers_origin_stock,13999.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002,conflict_battle_deaths,2312.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2002,conflict_civilian_targeting_deaths,722.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2002,conflict_nonstate_deaths,173.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2002,conflict_total_deaths,3207.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2002,population,29228727.0,people,1,source country definition,True,
SDN,2002,refugees_origin_stock,508863.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2002,refugees_origin_stock_change,18932.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
SDN,2002,religious_freedom,-1.793,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2002,returned_refugees_flow,385.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003,asylum_seekers_origin_stock,6675.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003,conflict_battle_deaths,2008.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2003,conflict_civilian_targeting_deaths,2816.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2003,conflict_nonstate_deaths,186.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2003,conflict_total_deaths,5010.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2003,population,29896035.0,people,1,source country definition,True,
SDN,2003,refugees_origin_stock,606230.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2003,refugees_origin_stock_change,97367.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
SDN,2003,religious_freedom,-1.793,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2003,returned_refugees_flow,124.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004,asylum_seekers_origin_stock,11950.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004,conflict_battle_deaths,3671.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2004,conflict_civilian_targeting_deaths,5829.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2004,conflict_nonstate_deaths,212.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2004,conflict_total_deaths,9712.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2004,population,30556637.0,people,1,source country definition,True,
SDN,2004,refugees_origin_stock,730631.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2004,refugees_origin_stock_change,124401.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
SDN,2004,religious_freedom,-1.793,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2004,returned_refugees_flow,287.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2005,asylum_seekers_origin_stock,13461.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2005,conflict_battle_deaths,246.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2005,conflict_civilian_targeting_deaths,759.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2005,conflict_nonstate_deaths,500.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2005,conflict_total_deaths,1505.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2005,population,31262444.0,people,1,source country definition,True,
SDN,2005,refugees_origin_stock,693621.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2005,refugees_origin_stock_change,-37010.0,people net stock change,2,worldwide destinations by source country of origin,,"Net stock change, not newly displaced people; returns/reclassification also contribute."
SDN,2005,religious_freedom,-1.229,V-Dem latent interval score,1,source country definition,True,"Expert-coded freedom of religion; higher = more freedom. Not incident count. PSE unit is West Bank, not combined Palestinian territories."
SDN,2005,returned_refugees_flow,18521.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2006,asylum_seekers_origin_stock,16629.0,people,1,source country definition,True,Origin-country aggregate. Stocks are not new displacement flows; dash remains missing.
SDN,2006,conflict_battle_deaths,1030.0,deaths,1,Sudan source borders before South Sudan independence,False,UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
